OST_BK,topic_100
101509528,43
98706160,-1
101600509,-1
84954046,24
68742220,34
74231217,86
82829335,8
107914955,5
102059529,62
102655686,0
77669740,66
107325359,5
101936169,13
78236384,44
60164344,30
58909319,-1
67495453,83
59683817,43
78661114,64
74570392,-1
99140875,-1
79827454,52
106806703,-1
82630905,9
107355010,-1
59696250,90
74731458,15
39835615,79
58826783,108
103982053,20
102729261,52
80201114,-1
21471756,-1
57168905,0
106039695,-1
83610981,-1
76814030,8
81811553,-1
83773056,-1
100071160,111
105736457,-1
78262605,-1
58001823,-1
94248162,133
101501175,69
97955986,-1
107296877,135
90537932,0
23573917,-1
68058234,-1
62635881,-1
66674131,-1
52358129,1
46494717,13
48401440,110
85770256,41
59748284,10
25539529,-1
94916397,2
77716675,-1
102568393,-1
65649854,-1
80541852,135
59371837,34
89956685,1
99308232,38
81356495,52
52127111,120
95725281,6
105709324,0
19882929,48
100164648,21
78537670,0
65741139,30
48565552,137
76813778,81
85195675,104
60035798,81
100059719,125
50395333,55
105379170,91
99751977,-1
100727130,0
55970991,-1
47967397,84
16052835,-1
58085334,-1
101909605,111
60301178,-1
97769268,-1
77339355,22
90720203,1
108505896,10
78997140,-1
50356901,136
53249854,76
100004217,46
72908834,0
101939761,69
61048372,-1
100150157,-1
23668676,48
99109900,-1
80605043,-1
83885611,51
107162614,126
95041532,5
87883122,21
83838961,-1
26922510,-1
100173868,5
105678283,0
19303189,12
96403867,4
79789573,5
99707325,0
78203340,-1
77865321,-1
73206739,-1
50385470,112
99677045,16
71080285,-1
70434376,19
71699334,-1
95159150,63
18687629,14
78823092,16
52933879,26
13695405,12
73882520,-1
103356437,0
104442583,46
29793856,-1
71039419,-1
91571653,-1
101644921,-1
66064411,5
77537363,80
77918838,17
62319242,-1
93542125,4
99844311,-1
98630646,88
97206340,11
95230218,94
85945200,77
35027099,-1
53059549,11
57932605,-1
100239145,18
52820192,70
81091239,147
93127957,46
82075263,-1
104555730,1
35378578,-1
77192694,94
107127972,-1
102405934,-1
71430915,-1
76669350,0
98067253,20
9948976,65
61158676,48
58509669,105
81139731,2
19816735,123
99865808,56
76614634,0
9976759,16
80274576,63
26429979,48
107119554,-1
103983265,-1
92961826,-1
108695078,-1
78669471,-1
94472696,4
66660131,74
75362933,116
16362082,-1
93241242,108
66559510,43
78415627,41
102683247,-1
86026844,8
51147906,-1
104582119,102
75985960,19
105264561,87
80393001,7
59442019,46
105863685,24
71949998,-1
56767114,-1
55690440,138
104846389,-1
71481233,61
103578881,56
72185005,70
82126080,-1
95330440,16
79384814,-1
104582790,36
97911111,-1
104796896,-1
59868732,8
62866402,100
51385461,3
102516201,-1
101369327,3
79231459,-1
78490719,30
80521134,-1
77980103,-1
78533380,30
76894113,64
85859840,69
77793490,38
102057488,80
104048547,3
59647467,26
24672286,-1
100749883,-1
107663878,27
91487518,87
62841930,55
71814674,-1
44268977,27
18238238,-1
106060562,-1
106491327,46
98612704,116
102047000,7
76619101,115
100078316,11
67274610,69
18138183,130
10379360,-1
103580025,-1
73473216,42
78044167,90
71715125,70
73970122,7
73488851,18
17401729,-1
77558764,-1
30538108,12
58217671,-1
23238730,54
77018935,47
101795328,139
79696841,-1
94475300,8
100032147,-1
79069329,22
94560701,46
28008086,51
84975784,24
105551509,-1
77481204,7
99831945,104
56653535,21
97456581,-1
72753978,71
102978629,78
67938974,-1
23202471,34
74712700,70
103605012,43
72560233,-1
66088732,-1
52388965,-1
99548704,8
77172340,3
100001860,113
36279314,-1
76874603,37
78371932,26
76982092,7
80036697,-1
77494832,140
64981596,145
78867748,35
76643674,-1
105466891,6
75232007,-1
85205050,36
76152959,65
107262946,68
72201124,0
93424211,60
83746111,80
70111188,120
94728538,-1
52877747,12
77036032,26
34751211,145
58262571,-1
81479023,39
101941783,1
77695230,56
81066342,11
100702816,-1
78933267,-1
84879588,-1
61771692,36
103015825,66
99873424,-1
104477414,-1
64827659,32
75450976,26
77121866,-1
100829314,11
78835612,57
59283047,40
97722928,16
71635609,76
74053798,57
58321321,-1
72010932,70
53155956,-1
52833763,-1
99676049,-1
100630541,26
73233755,-1
17403728,-1
57072712,16
99936546,16
20820737,84
51611020,41
67687657,18
97825764,10
100379353,-1
78775888,32
67006305,36
22210515,145
94655243,-1
55017217,19
28778147,0
55920640,79
101353543,5
73690325,51
26497240,-1
16542406,-1
96547368,20
101270693,-1
36803736,44
78999932,-1
105497694,-1
66167139,14
78265414,0
71394662,-1
107123420,8
78761414,69
92511125,14
103467028,60
62234156,0
76857739,44
86235549,-1
95408031,-1
66297096,68
71293498,43
106005149,56
52372921,36
78941574,0
106126594,-1
94154629,25
72626582,2
107369343,-1
68785196,51
104763929,-1
52131153,12
25527915,0
78482781,-1
49507572,12
16188440,-1
101836843,9
77393985,41
102270867,8
25890839,1
69954930,57
78526862,62
47027951,84
102870691,98
101557962,89
79432927,-1
88711890,-1
26603344,71
69509228,78
65578707,80
50174275,-1
14403194,-1
77572350,0
107968316,29
71031897,32
75533698,36
67744710,87
52758892,-1
52030433,90
105977359,53
77394353,69
94638428,31
95986111,21
68378913,64
83361422,5
52403542,-1
86196958,58
81974624,-1
80929317,142
103843662,-1
97559686,-1
60976226,-1
103108323,12
84948351,48
52774085,83
102046532,16
105592504,16
101885681,49
79016380,43
16000842,26
67969154,59
55908637,99
60683079,35
102962290,41
66183802,113
30837581,55
84971413,-1
100038831,14
65121149,64
76803816,83
78534175,7
81879874,-1
101904315,-1
74506310,44
108605311,29
74953657,80
71318349,132
68139776,0
108555525,-1
85165897,103
37023347,64
33365796,41
52538419,-1
78633649,111
107339728,103
103900741,43
87696416,-1
67481298,-1
102211681,0
74907362,-1
68407641,-1
88186360,22
61606428,71
58621265,-1
105351709,108
81681453,24
86881186,-1
59581095,-1
93021150,26
77896531,13
108160252,27
78878078,70
45527242,15
56326973,-1
108054616,-1
79227783,-1
79217795,44
58513725,47
91558958,105
72715893,-1
59579426,41
85806301,52
71130395,-1
106908901,-1
106203341,126
104671196,-1
34355565,31
107184524,-1
63195169,24
59597428,108
87447411,34
96989751,0
102225150,8
66424801,14
102090497,7
106195404,-1
96947130,80
101601227,31
76424767,136
66440360,-1
88699340,83
78375117,16
68188084,-1
105893285,-1
77664783,-1
93979515,-1
45835260,17
57397220,59
98569559,-1
80204301,71
21360315,-1
40588686,47
92190978,-1
106770768,66
102931405,-1
74278219,48
83071066,-1
85215302,-1
50239156,4
56300245,-1
57415843,-1
25540152,57
78020093,55
23248390,19
58860476,34
77008625,0
108424922,21
100272790,30
39105954,-1
99661069,-1
67853526,0
104611500,55
61353627,-1
65865076,34
104603164,-1
61268653,-1
76805650,43
29981184,-1
81500374,0
84165306,-1
49981305,105
91319375,34
52880428,30
99858083,62
97229476,113
19605273,-1
96876142,-1
99812605,66
22325147,-1
105418645,112
99679071,-1
85118843,-1
97079206,10
74367858,98
96937286,-1
41113225,0
86307539,-1
66909463,5
17314403,-1
86984447,8
93890039,43
55875300,27
52173971,121
90901446,-1
30442174,51
59577334,12
73082627,-1
81386839,5
106179951,22
55969656,30
77447115,100
40672021,-1
97888870,-1
82347749,7
102935034,8
105309352,1
73405025,-1
99741475,25
64920279,39
107269514,126
106096333,113
85774797,24
76827890,7
41079113,-1
18087015,30
103174607,-1
25575601,123
107184970,-1
20486448,-1
97141416,-1
100037178,94
101057152,31
32322066,44
76733369,90
67005429,35
95849013,3
106036816,0
66049013,0
53751138,123
50975081,40
52568212,3
53153990,12
63275897,-1
83994353,-1
55794220,-1
100000595,21
71523897,98
101524860,93
96545537,6
80140274,118
75221117,0
85413802,13
20856875,-1
83522999,-1
67145819,-1
103059915,-1
102779402,88
99967846,54
105721372,2
62513073,24
101165828,-1
45214141,19
21570830,-1
69513021,-1
78528178,32
102069786,26
54709431,2
102094950,66
75443528,3
85609070,61
21450686,78
74112128,55
77111987,24
72295407,-1
108419057,6
18471458,71
84576017,63
77821442,-1
37840962,-1
98024369,-1
102044027,13
98694902,-1
51607629,16
99894465,-1
54681552,17
60849248,77
34847627,36
66141814,35
102237981,7
103141781,48
107254196,-1
101713063,10
20959849,55
69904107,15
84968325,24
27432114,42
103901725,8
24168233,3
97429019,94
71704561,35
95482882,81
19141937,14
99937149,36
81736491,39
74408557,0
88750314,1
81745815,53
76763652,48
84946152,-1
85199591,-1
107267855,113
51313919,8
77090545,-1
101962205,115
96848763,68
91962594,55
84392822,64
28798401,-1
69927879,-1
102270130,-1
99827357,-1
54656266,112
73037400,1
68973395,32
99470791,94
78606830,94
73978469,-1
52802830,57
52470782,14
77187632,16
73678513,5
70002104,3
86179092,22
22557513,-1
102512858,-1
80113051,71
47480935,105
102842003,-1
52196618,115
69254290,-1
78029524,0
77650301,3
70426387,7
52551774,30
90505590,-1
89870250,11
82666750,133
18953915,11
22455827,98
21851368,77
77215992,52
65655262,-1
15412124,-1
95327662,-1
77912570,56
24449450,-1
19518543,12
100288722,-1
100972092,11
82064357,-1
26047777,126
14324755,59
21378193,44
25623841,-1
78373754,-1
104017929,-1
23049401,-1
94404074,0
80146098,-1
52304055,35
81908852,139
24085230,2
102585497,-1
69937084,3
59717379,24
54279222,14
63884145,-1
102047031,9
46058991,37
103512632,27
96328839,92
48650388,14
66814200,102
102311579,-1
70872081,-1
100788492,145
85440813,-1
22243114,92
76941068,68
15519919,12
100094636,-1
19277826,-1
72075001,64
81613156,49
51806241,-1
79095188,24
99928283,133
67338772,106
85128418,-1
101967861,31
62810952,32
44723082,-1
55098740,9
67864241,16
100186667,65
100108872,-1
52611112,-1
76892066,-1
72214832,-1
27356476,4
44600473,75
76628998,22
67343090,-1
93497201,2
77060881,-1
87139999,-1
22956073,0
102199189,52
21636931,-1
96958140,32
50451520,26
91380329,55
102842136,-1
62722164,-1
60187151,27
106796868,18
18559253,67
95805072,3
78196833,146
88604293,81
51860304,-1
27703142,-1
60135621,27
80541084,69
52786791,30
105516051,-1
84596538,11
78903407,-1
77476773,-1
66443162,-1
14129686,-1
106014419,42
59700767,43
101767799,49
71206864,99
54932508,62
62785308,24
57867217,8
72476099,-1
101922352,-1
25053585,36
49592272,8
105294146,-1
58095128,89
57266051,74
99745349,66
74383401,52
103347925,103
73250709,15
68385731,-1
73898371,5
104730176,38
108592919,-1
95744410,24
84122512,103
68000459,82
102225882,6
100074336,-1
77215482,134
42967385,-1
95141925,5
71551554,52
59961820,-1
56612118,-1
78068361,-1
61225555,80
24033349,51
51800552,123
77709059,0
97337144,46
25384719,10
51628593,1
82600856,9
62215260,-1
78994600,-1
78631593,126
59721755,103
30795476,62
99512708,46
97875010,54
10423342,31
70242671,12
85199561,0
58661773,-1
53034639,104
98966930,21
99953354,25
72124241,70
79990621,25
63284685,-1
41428189,-1
68194806,-1
82960298,-1
104106906,135
18175588,130
100158269,128
20621695,-1
79011135,-1
78834580,53
67930416,83
101961560,-1
85215419,-1
102884044,-1
77098949,-1
101429180,4
76683513,-1
81202304,117
41684235,-1
108591716,24
99714925,0
33947936,-1
48501504,32
54433901,5
102483530,-1
58470558,73
57895779,92
66658258,56
102916782,11
77476779,-1
86252153,-1
102147733,-1
56615564,-1
103071717,-1
77691928,81
85439960,-1
76638292,-1
53342238,84
52604738,121
100479441,-1
102362403,-1
101272349,-1
42180722,59
76096548,51
51911395,35
77710643,-1
72250743,27
77016959,16
103230518,5
73815596,0
85224601,-1
72026824,-1
92906280,63
78028544,80
59644148,9
94895425,82
43120944,-1
75024943,3
80504280,-1
17914621,-1
102621007,-1
83754307,27
82811220,22
107842355,-1
81374483,81
82999767,-1
59729113,-1
108577775,74
45083794,48
19724310,-1
85235660,18
108539065,23
103905226,5
99764357,62
103698907,12
69425025,7
101842865,-1
26038888,-1
100235536,74
86224538,-1
106049912,9
74704315,141
103176910,-1
95367195,71
100699051,53
78039818,126
58721987,-1
106755578,44
85217698,30
107044745,9
96584934,34
108495646,-1
100550014,-1
81856873,-1
78213652,48
25850608,-1
54652426,16
25818909,29
102421072,41
43665784,108
81545399,-1
91599378,3
54677402,22
18620435,116
78779650,13
99687182,0
54692417,-1
108581620,76
22909959,30
102298911,-1
101955788,76
78196779,3
32347737,-1
68288508,-1
102714599,24
60841220,43
77502076,39
71247423,70
82022005,26
63559943,-1
85190133,-1
63375472,-1
34821773,64
78825344,0
73862242,133
106715853,87
55429423,5
26872541,15
52944477,-1
77700975,11
66159005,30
64796075,8
102046959,-1
106873772,-1
67239809,-1
78818659,26
102905481,78
103099269,73
85276668,-1
91321021,-1
26069160,-1
71333176,99
67307225,-1
84981477,44
82536766,72
77528491,-1
76205227,5
14279060,112
79082090,26
77193320,13
16166041,-1
41183093,3
102027319,-1
75118145,-1
103123595,24
78592902,80
97262886,26
39162498,3
61100222,-1
54231569,32
77833877,-1
102286684,27
89913915,80
76940337,0
19385766,19
102025407,-1
102243436,41
37301484,19
78621757,3
93117884,-1
108657388,-1
78414369,26
67401072,2
80661588,19
77951350,81
106188876,113
73440452,-1
73759170,88
106378865,109
106003790,-1
18565863,-1
57124277,59
26023562,51
77678657,32
87017497,-1
48095069,77
25941331,27
74029158,-1
103759960,-1
59648990,-1
101682439,19
81693480,62
77269653,56
14013722,64
107678401,-1
59746597,32
73972019,-1
85155066,-1
102009601,55
92697962,55
49122788,10
62964109,3
15897604,-1
52178593,53
78882505,56
84665305,-1
106644568,27
52363390,71
106181951,49
102521243,69
80195630,8
94131300,11
27533108,124
67026607,5
77815092,-1
66371964,108
61776868,27
16864886,-1
74441542,52
77122785,8
78099952,-1
103470833,-1
85608552,-1
87204815,-1
60495690,-1
83172943,-1
76883642,44
106180656,42
52089303,-1
108518311,-1
103835274,56
77533370,-1
85530611,94
101616850,-1
81698266,66
11132545,12
77554245,-1
105906489,24
81830796,11
67303140,-1
97694561,20
74898183,-1
102833112,86
61670470,7
108595156,52
84869615,86
73082548,-1
77377433,-1
103109670,48
80476397,-1
97351829,0
70290946,124
107907146,-1
63081141,67
80021699,26
92403032,44
74318379,-1
104061047,-1
83212916,10
106460081,46
60014276,44
96715693,-1
68163842,94
54939508,81
80872986,30
107074916,26
105312382,88
16662955,51
56475898,-1
101218353,34
74568704,60
100078182,9
104195698,18
73799705,82
77558783,47
59940316,37
83473827,-1
103365036,-1
69032625,-1
85947854,128
50054502,18
25995403,-1
95487889,-1
73078533,27
106811540,113
79426044,48
76971468,-1
101802880,-1
74664157,44
44181575,108
50630610,63
81177128,-1
101759403,8
103947253,49
78512248,0
77944596,10
108279254,39
96583204,22
94446288,31
32854938,0
47839487,84
100960212,56
102001460,-1
66106679,51
106930267,-1
97720765,123
25555017,98
72835704,-1
84767867,-1
78069124,92
102651735,49
102140235,92
61790762,-1
28006567,2
18760372,-1
78691531,13
77690044,-1
98707397,24
77738173,147
80553124,2
65516886,0
82104797,-1
102396455,-1
23728567,51
99445172,144
79412844,-1
88726273,-1
71911873,-1
102085710,44
102148034,88
106487506,65
80125273,31
73824991,-1
101546673,-1
9648488,31
32890979,-1
77938440,11
77010262,102
59577256,-1
102172877,56
34914568,15
47533814,18
92031526,109
78961144,-1
108568087,113
103997129,123
103990718,-1
60675175,51
59605248,-1
108110262,-1
102234164,-1
69486647,87
99835766,40
73903035,-1
106240499,-1
95790016,-1
76643342,43
108219422,49
39850874,79
101929437,11
76239019,-1
106919490,-1
94808548,36
69917549,27
102133912,-1
104013006,-1
77448238,48
77985099,16
86108114,78
77211368,92
77246013,115
104794136,11
106141929,99
58641317,36
96566086,44
85146315,-1
102646968,-1
68312774,139
76209337,84
81290993,-1
100367800,46
59605627,15
104072053,24
108366201,132
102069883,0
65025303,56
68126102,71
71947094,-1
43159255,1
74239006,-1
101779655,81
103034470,1
77006780,112
79847365,-1
10835931,111
72220285,1
26200143,77
103474996,102
46768901,-1
77892865,26
58458376,35
67463844,-1
52564658,-1
99936427,20
25217622,-1
54895358,-1
85793684,7
107394266,26
58929548,51
60958746,-1
68467079,-1
25973519,-1
80736317,114
104214188,-1
108728885,19
52715351,-1
102285239,52
14446591,15
59735102,43
83009747,84
77236685,98
21123699,-1
38570228,41
53292280,0
14186585,55
101832656,0
38708095,-1
97301753,78
103463179,43
25379838,-1
100003068,30
67196579,-1
73038978,30
99152155,30
64948164,26
77150078,-1
72209215,103
95627113,56
26638711,0
83127099,42
77133788,-1
71580249,23
102214611,-1
58618033,35
105706109,98
69617670,136
84935696,117
100073834,144
102110618,88
95585774,126
17623161,2
45855771,-1
60560007,-1
103846085,98
68821385,-1
77723323,-1
75431258,52
101565284,52
88090706,30
82044224,11
106092216,109
102766343,7
106247727,133
102498114,-1
79103725,57
78690118,-1
68633756,44
78273873,0
103455807,-1
100301027,31
22021576,51
71380664,-1
59574743,145
60188054,30
69257336,99
74343180,-1
66121447,120
96830451,11
97365764,-1
53948112,7
105386818,16
98990053,-1
76954986,11
106600816,82
88808767,19
77955294,12
56864266,0
52083482,90
103718456,135
86485629,-1
96828273,87
67743546,-1
102585733,-1
32486672,-1
65487396,108
19219241,145
108731555,35
102083051,98
103961041,-1
84945396,102
78579919,-1
102373003,-1
97454204,-1
63880814,26
28229071,104
34461337,-1
56815339,30
102764154,62
21872262,102
65467863,124
75514711,-1
107768550,-1
48569332,-1
98616037,-1
108278943,65
81894644,0
60844367,-1
59991468,70
62818442,30
78940160,38
21198838,61
24816924,-1
82892645,-1
66021253,-1
52195507,124
33850883,-1
77084750,13
56015248,15
99949620,6
53122198,-1
78014226,81
99811208,135
66112170,28
53292195,35
69503410,57
28398412,-1
52903011,-1
102339894,131
104495706,32
25587138,-1
101533659,125
43106214,9
99905970,49
77641040,13
51641406,39
77982777,100
51404576,-1
102903048,4
25098913,124
17248357,-1
36556349,14
19746556,102
91955660,125
101242237,7
23909923,36
97137907,-1
52868098,-1
106109892,100
57838513,-1
55960776,14
17422178,-1
68804491,34
100521159,34
105973316,16
45242484,46
101147174,109
100271480,88
93442524,15
105318856,8
77652858,-1
99715946,63
46161676,0
96744498,117
71261252,-1
26179275,-1
78018947,-1
63181848,18
105485327,-1
55236875,140
32744297,46
107808396,51
99976910,41
86773755,-1
94675215,10
58084535,13
79290382,80
84895088,-1
79112141,-1
100788821,18
96943817,44
42170580,14
68155420,77
78144696,0
82566604,8
23652589,-1
100145357,88
99610945,-1
53332388,-1
78702087,-1
60525617,0
102538937,1
105239551,99
77149511,87
95295989,113
80358271,-1
106004573,-1
101934126,6
22113591,48
105992998,92
74835673,-1
66150139,-1
23153370,-1
84191403,-1
81534911,8
95627862,81
85830576,-1
92988322,51
42933875,18
108048112,29
100384551,15
78156949,-1
103790034,43
102055470,-1
96319101,-1
103980535,-1
103142541,127
107501163,51
102959698,53
82046896,14
106730269,68
80318496,41
107411268,135
57911114,32
97161185,-1
73522201,0
79119275,0
70523924,-1
60906523,88
65249694,13
102970406,-1
78408448,99
78271730,7
103714142,-1
85416512,42
49715047,-1
99486148,2
90697682,1
100076828,65
18532224,57
16332714,83
78592136,38
97526838,35
78413450,94
97360686,3
76644750,98
21691386,84
22270622,-1
35563044,36
101599904,-1
21561133,48
23324278,-1
19058607,52
77182741,18
60109102,-1
101566729,24
70076342,70
102565328,7
84995801,-1
99131044,88
106838948,21
91457555,43
97606357,-1
79206370,-1
84993444,-1
103826790,-1
71011368,34
85221517,55
99173420,22
58936881,71
78655246,130
75071565,-1
91090690,2
96208209,9
106860451,73
101348503,1
78432344,102
99934358,26
31711148,51
106951607,-1
108595794,-1
52647568,120
77246513,3
27846234,116
108484487,14
25677603,-1
99820935,30
107220867,85
24199559,70
59118295,-1
72568047,-1
83982581,59
29744300,44
73967129,14
101971727,127
77390690,-1
93681529,144
77319954,-1
78606883,0
102120202,-1
71916117,57
31894472,-1
33284470,146
108736232,96
77017013,81
88734909,15
93820543,-1
22325077,35
77100448,-1
72581520,-1
104888231,2
75529376,57
71356003,-1
102161967,6
102059034,-1
92187964,-1
74680304,69
102836409,99
92763150,34
99905783,1
73198082,26
84915438,7
88698697,99
29754671,77
74876774,96
93866618,-1
67265204,107
102035222,-1
33412107,35
69779961,9
76186434,-1
67367286,108
84022200,-1
77366944,100
70660337,80
10700406,-1
84752400,69
21643351,-1
15930811,-1
106875794,8
77579255,26
105832361,38
21636141,104
63543457,102
103805165,10
101351123,48
27368710,12
104999812,-1
85130293,-1
102704795,0
98387954,6
103957444,-1
100036650,60
85761743,134
46620478,80
74120744,115
80188430,80
95866224,73
59583761,27
76797467,-1
91339984,134
81714573,65
93625928,9
66061653,70
108502516,9
57433645,16
78837361,-1
66091861,1
78907051,-1
36181948,116
18720444,-1
107788350,59
108135295,-1
102012263,31
106504592,34
53000612,8
70248070,-1
76509042,8
16129038,98
106072257,56
107327684,-1
101545406,90
108362513,-1
88693157,117
64725013,-1
78440215,7
95015899,2
22713065,-1
22777454,-1
103842291,23
18278116,-1
85225275,-1
72177212,82
86863714,136
47737951,59
72815421,0
22785208,48
77042604,-1
66298254,-1
107270996,3
107051180,-1
78392946,13
71241952,32
103002329,-1
101864941,-1
108556759,25
51801842,-1
56611237,100
101914083,43
76005436,103
66099806,128
102483874,-1
85338283,53
39318516,-1
79108166,-1
85189423,-1
24882941,35
99793909,-1
77105671,0
79092357,51
95945658,-1
83254677,61
80273507,52
78040764,34
108333064,132
45223682,108
86295704,10
33696812,-1
98345097,15
73998017,7
54750531,36
26727117,-1
77957120,3
98403796,6
101894160,13
80693253,81
76786095,43
78670416,-1
52729735,3
66105343,37
14403876,35
103055779,112
51925499,-1
36440640,16
102135652,109
72042698,24
97134543,44
107125196,126
105866634,-1
53063631,120
106665584,79
93117837,-1
78660103,113
102195452,8
77756572,43
77373331,-1
100033996,105
78496161,19
88870990,-1
106099101,147
75015963,98
93815678,-1
75676555,12
107236832,37
46028537,-1
100184961,-1
99774150,117
102074472,-1
23872750,27
59004262,32
101892971,37
79012359,24
53347049,52
57887750,144
52756672,-1
73382318,-1
20842316,-1
102867637,2
105414800,-1
76675718,145
73733817,-1
59712146,-1
108163218,-1
100169889,1
52632647,12
68371825,30
14517941,123
77801040,-1
102726102,72
59608570,57
34943095,-1
108038888,-1
94989972,8
73478121,12
77136564,-1
104168314,15
101577843,41
106403419,-1
65301034,142
35788518,141
104487820,-1
83953790,30
81666716,3
101942512,7
102430275,27
58335975,-1
29915745,-1
84391262,-1
15818126,70
102436572,14
51955700,-1
50575082,-1
92659998,103
25857889,-1
100861595,-1
60904849,-1
71655679,-1
84367842,-1
99476955,-1
102195274,-1
14965731,-1
77690313,7
84979356,43
106065686,-1
102631312,1
24865046,98
85220964,-1
102260836,21
78536817,11
85195923,8
81698653,-1
97963546,11
19182279,-1
95313010,-1
107611880,-1
107018406,38
21390007,77
52785418,-1
66772269,120
98636648,48
76468318,-1
101759803,10
81922435,0
78343684,13
107168468,126
23387269,70
66366465,27
106493075,129
74248893,-1
100722399,-1
105482569,117
60459059,146
88109131,-1
67043250,108
106639775,-1
80056829,-1
107583722,57
69544522,-1
103714420,13
106030957,46
80569751,19
101345354,-1
60171892,5
85876615,-1
90713598,1
76932583,62
107597939,10
105911751,94
51847670,-1
68619110,-1
55295269,19
67985783,9
52697094,36
80228505,-1
78295559,-1
78115676,80
27421766,31
27142929,104
99571903,1
102700801,-1
84483398,-1
75687775,-1
26172855,-1
101833706,110
80092322,0
84969211,2
108685420,-1
73622755,6
101356910,6
79859851,73
47488378,51
69829340,98
80486545,-1
96780913,-1
63844380,30
54112941,124
70917077,144
99767855,127
88173303,0
77391395,147
73434873,-1
14586665,-1
85188274,31
72102066,36
85220634,64
84625485,55
101308829,-1
103845673,0
68715454,-1
79121365,3
77895586,7
68313697,-1
77077160,-1
38648534,139
105899273,44
100155012,132
58173992,51
103386997,133
78616174,0
102008946,-1
71990825,108
102198414,69
75672261,58
59698884,24
75162155,-1
96762940,132
52167305,84
70157880,61
33161506,-1
93953946,73
57996759,105
93984299,84
11077588,-1
76711039,13
94376897,105
84340994,55
101744756,9
103959175,5
92235348,15
67965101,5
20244232,-1
68893749,-1
101360107,14
76700212,81
97111688,-1
57276309,105
106929471,113
74456675,55
108632094,30
46148433,-1
49179306,-1
78618010,16
78943578,8
41697363,-1
51283318,123
40923114,-1
103917258,114
27544836,121
89384278,-1
85036370,-1
10582674,34
52113864,-1
47993100,84
17855771,12
100110472,-1
93110400,8
21357024,26
20438667,-1
82900164,52
39391991,34
59582185,-1
38158058,13
107272996,117
92728749,34
49936939,8
52703725,94
21618394,3
52645629,-1
52750532,7
104083443,-1
103320579,15
26495242,108
103962047,42
77004254,3
73536585,98
84948482,98
23728702,-1
58534160,-1
76841262,-1
76834744,7
106495633,128
103031912,-1
59639775,147
102469218,67
93401830,144
75843767,-1
106237477,26
99813349,63
93765356,46
108472775,15
53203487,94
77404977,18
24743209,64
46516685,-1
84503569,0
52627820,-1
101831139,1
74033584,-1
94795316,39
15822206,-1
23613275,-1
39782151,64
101759886,108
102951361,88
77666409,81
18129879,-1
47611593,18
101889928,-1
67995846,-1
35297126,141
86329433,13
68181195,-1
85804305,64
68344734,-1
43218110,32
77817467,-1
74223615,7
76537677,78
105622952,10
78736325,13
80845515,2
53256400,35
79435238,103
78418625,-1
76262000,27
31906814,40
58422404,34
82979733,-1
73611883,70
106505578,6
21357575,-1
105847984,107
76008549,51
96906620,-1
99188266,-1
67837328,98
102006660,-1
93827193,-1
48153075,19
23493602,84
58407195,1
78394644,117
60402929,132
14135690,14
51401749,5
107868520,132
60414614,-1
34414070,64
93962884,32
77871344,82
85493560,75
99752321,-1
95193815,11
74234005,-1
103536913,41
66173251,-1
78615164,-1
100350715,-1
77049663,-1
77353341,-1
103762734,64
106689995,-1
106663379,136
71756629,-1
87534500,47
92505398,125
65293484,-1
77460287,7
63849788,105
62449277,1
81358941,7
102565858,6
78450209,-1
97430026,-1
78684045,100
99989702,19
103004493,49
77951696,77
52037527,71
24216161,15
78102090,36
72264661,-1
106768094,102
77836204,18
42085566,59
74242608,34
22305071,-1
60579603,-1
80054818,35
75283409,142
65805530,60
76655948,0
93825682,11
106821130,-1
26856691,-1
37799285,81
105733834,-1
59636741,14
104981146,83
27990095,77
100954762,92
78399879,-1
85447608,81
77072013,-1
99565381,31
78038311,-1
49366688,-1
50428292,7
108475520,23
13541680,14
88558526,-1
80280885,79
92332002,-1
106486111,-1
52813967,136
53979558,-1
97802424,39
24089336,19
67760373,79
67488099,105
106554190,72
103365567,-1
101944018,69
20392314,14
92647753,13
100800679,11
85131195,104
45481565,7
102992910,-1
99695244,-1
14979320,-1
71995762,-1
57018621,34
101902757,92
102067319,30
93297830,-1
84904679,56
94342393,-1
92261837,15
102457929,96
53030059,-1
105447288,76
95066133,32
56687983,19
80679317,30
66268505,77
17159273,145
73570997,36
72420327,7
51128285,17
70985756,1
99333923,6
103408379,44
37744514,-1
100521318,5
95667470,-1
107206624,126
18065855,-1
102037753,54
94671669,46
52687543,120
79454122,12
65080954,-1
29657869,-1
78845144,7
78026590,3
107195853,143
63160624,79
95036204,7
40184798,-1
99570436,-1
67281728,45
20503083,18
78159476,15
21901347,35
52068578,84
75911778,31
103557298,14
11951031,123
74990657,-1
53673219,0
18562439,19
78921712,29
102734206,-1
103471659,135
41042048,81
66420082,-1
75085040,7
17466927,18
27447422,73
106701793,91
26120990,16
21729169,71
102102841,105
59699398,145
86513741,144
101108613,102
102820104,-1
53060995,-1
99864467,56
57210815,18
101617123,6
106927317,31
64458688,117
96432759,-1
77673382,3
101656228,62
80054831,41
106689336,69
77634366,7
70536679,7
79891258,7
106125171,84
102396414,-1
73863689,11
79451508,54
105934501,99
52287198,0
68141353,-1
73235351,-1
26382440,77
103594905,73
56536691,-1
77555822,41
20554378,0
108717600,3
81194590,83
87389339,90
77442219,13
107253509,22
88743971,-1
108534064,94
66279590,15
79032604,2
29480758,30
62829652,-1
77654230,85
68654332,133
80472465,13
80371280,11
