OST_BK,topic_500
76652647,4
94695013,-1
97188690,3
100091997,4
100834751,0
103310506,-1
105952334,10
107381098,-1
51397648,7
27990095,13
52457238,4
59338451,15
16663837,10
57078227,-1
12852258,1
41027093,5
72754556,20
70564165,-1
85189423,22
97692571,8
97714989,3
100155114,8
100354954,2
101493553,8
105312193,3
108343832,8
87157880,5
17147156,20
68955685,2
82009423,-1
18659542,4
63692476,-1
67641007,-1
78782905,4
76367720,-1
69719824,16
52738251,5
50433917,5
14174522,4
32230075,20
76406276,2
67414900,2
24330754,0
85175961,11
85200969,2
98589179,2
98823963,21
99963464,22
100034970,-1
102608020,2
102992765,21
103879150,8
104774412,11
107738125,7
48488676,10
50134899,-1
54507847,13
76898498,22
65113057,20
57405303,-1
12331108,0
48195770,11
68345892,1
72347936,-1
70795948,-1
85255506,15
59710265,5
100068859,15
100192961,10
105324020,12
105236001,0
73826399,-1
13110061,15
49759381,-1
88147816,1
102737802,7
102944007,0
103227620,20
104146515,6
104349348,2
104756970,12
107252652,-1
107925554,5
78140936,17
82804161,5
18815593,21
72481746,2
52509606,-1
44891460,11
34502168,-1
93833506,7
106434604,-1
107906398,14
108626837,-1
80710594,3
31346321,8
73724095,0
68464195,-1
77913411,13
56927239,0
66431997,-1
23895789,5
89445329,0
97149743,10
99416986,-1
72053016,5
88755608,14
94918936,-1
99429369,3
100453784,18
102203240,2
104315122,2
106039102,-1
106252639,0
108335332,23
108340849,5
108594467,-1
83452539,7
83675820,7
74666471,-1
18999787,-1
23124741,1
71135954,-1
24163812,4
71763561,4
22483714,22
87077138,2
92575002,0
95628766,-1
97835702,16
100690422,11
101604121,-1
101871933,20
101894386,11
102649693,-1
91888644,15
81087606,3
59229639,9
72396893,7
102258951,5
104097524,-1
103611613,14
108020181,16
47171133,5
100817398,6
101324338,2
101389693,1
102995285,13
103885175,3
77710342,4
78447601,20
78626736,-1
84188484,20
67427007,8
53100948,23
51721171,1
32586454,-1
65995744,2
46541714,8
41938546,12
65543065,12
88731240,-1
60831923,9
70750072,9
73253420,-1
62834036,0
85143611,-1
42736517,22
67021605,7
12370427,15
76170582,2
52358129,16
53751976,1
74808336,-1
96358045,2
99471325,2
100568330,10
102534921,2
102805204,21
102969726,5
103397146,8
103533507,18
104183987,15
104667588,-1
106296629,12
106481372,7
108001165,14
68283448,-1
60398612,-1
59677369,5
70662552,18
61900023,4
96459520,-1
97289501,8
99796695,10
99715443,6
103023239,9
107212676,12
107919587,18
76412446,11
14458029,4
59575001,2
12066525,4
78867937,3
80124589,3
83739878,-1
96869284,-1
97259166,9
106277994,18
107048113,5
108074292,2
82920655,-1
74669565,12
73225343,16
17675188,-1
27753094,-1
65220459,1
102087767,18
102323247,-1
102657831,-1
102774657,2
104602258,11
104986003,-1
106685066,9
107040501,6
108505545,10
108552789,1
88686822,22
103148526,2
105468916,11
107589603,23
78168577,4
19737481,-1
37829917,-1
69557395,4
53318420,8
59193164,8
54253038,3
56257309,1
19725786,10
39964881,-1
61478733,19
68341691,-1
61310232,-1
23030166,17
72878130,-1
97337550,7
97717669,7
97930026,3
101791922,0
101807795,-1
103125135,0
104660281,14
107561039,0
107936438,15
72075001,7
76801223,16
54203582,5
64539709,11
59868732,1
49982086,6
58188076,14
90505759,3
94815895,1
95872343,18
102234068,1
104497746,10
106183245,3
107224938,3
83249898,1
85200358,-1
16134445,-1
66389581,4
70718937,7
43838839,5
57485277,-1
67556182,18
46105546,-1
46864243,1
76821809,2
93636175,9
106788329,1
106512291,5
106985628,6
107600157,3
108150617,5
67680542,-1
73324923,-1
74088076,15
47046199,3
27384157,13
103074181,2
104303545,-1
104875500,18
105447765,3
105272237,-1
106477243,9
106295639,-1
108534381,15
69117277,7
72899214,20
27751910,1
14770993,-1
78647860,22
89804523,10
93210918,5
97268144,0
102749041,2
104643182,13
105472235,11
107684623,16
72343161,7
77075444,16
66538222,8
56010943,-1
26007406,18
78420950,13
72496102,13
62055808,23
57266315,7
57589091,5
82958245,5
77483844,-1
73007246,7
100032835,12
100528206,0
100530344,14
103013026,-1
103806007,7
103957276,14
108669099,6
77968315,14
78132881,7
78692865,-1
83522999,2
15699259,5
57432270,-1
20773207,2
25519889,1
73123995,7
71124011,7
87657392,1
95157771,18
97731291,21
99559282,-1
100537936,6
103906311,17
107972595,-1
100051707,5
101090719,8
102715586,2
107295565,0
70230209,4
77101073,2
48491335,10
52024059,-1
60589638,1
24600484,-1
60325111,-1
46630306,1
80499762,-1
81338937,7
82391930,-1
85202625,4
85212439,-1
88036525,3
101380647,0
101707089,0
103038600,6
104144591,0
105415301,0
107227164,0
108719418,4
108594897,1
74759670,1
77017166,-1
78043232,19
66927808,11
27484541,16
84792598,1
94781833,19
95069590,10
97201669,8
100016270,8
102028156,2
103857842,23
17290813,4
45214141,20
55064828,-1
16836490,-1
59603735,4
82580791,-1
93279240,9
99960007,22
101894599,16
102812848,0
105156671,2
107759975,-1
107350424,-1
77454653,13
78080785,0
81517260,0
73182644,-1
76600811,8
50727986,-1
67276773,9
37315391,0
40874163,-1
50291560,9
22830428,3
72785872,6
87796724,5
98557175,8
100064727,-1
101481799,5
101926963,12
102360713,8
102530495,10
103305006,0
106476018,-1
107139666,9
107282124,-1
85007644,14
72785349,5
60043432,18
58180629,1
52738810,20
37607372,18
88272281,8
88914941,7
91898479,18
100140715,0
100146535,7
101185183,22
101429100,17
106809667,1
108055932,9
77923489,19
78408620,11
79792007,14
63901027,0
75736274,-1
66456537,-1
71161575,2
44920765,1
21854089,2
14860143,13
59291242,-1
22556380,-1
15760614,-1
85181013,2
92095444,0
94935410,2
98276625,20
99958957,0
100626896,-1
101655282,-1
101657180,0
102346720,2
102075897,-1
102530733,0
102752617,-1
102859033,-1
106492522,13
107697344,5
80508487,8
15571636,2
57741911,9
13473948,13
50045987,-1
47308297,14
60587782,7
21597551,2
86389045,3
96615285,22
99259925,1
103652226,1
104436550,2
104489005,10
105491059,1
106279064,5
106268252,1
107379326,9
107824127,19
79721131,13
82877417,17
84973274,5
53440274,20
14410533,-1
23599020,20
62733484,10
71831043,23
54636672,6
62635078,3
88723978,2
91904260,10
93362805,2
93556702,2
95467401,18
98466146,-1
101362543,21
102073792,-1
102321312,0
102793890,12
105899732,11
107402121,6
85147328,8
57575387,-1
20748567,2
55258778,-1
57922662,0
21840214,12
69046196,1
67259599,-1
90759349,5
92962637,-1
95573084,17
98239945,8
102011624,19
102115853,1
103123462,-1
103094640,-1
103904023,3
103874603,10
70555953,18
21493454,2
44802194,4
10405938,-1
78203702,4
84132500,-1
94573994,17
13122727,13
79451278,2
36935249,2
73062346,4
59755010,-1
76393471,-1
73128062,4
78563966,5
102343023,10
102230333,17
104160044,-1
28852070,-1
23519303,-1
20486448,-1
68751983,7
67343090,2
75911778,1
21849541,2
30063495,7
103318755,5
108473645,9
108551598,-1
77205002,-1
56458762,-1
61738483,2
100360571,-1
108628465,2
23839514,-1
53295535,2
78159476,11
83734229,7
101908637,17
103984421,4
105007277,14
105221559,-1
106391681,16
107177496,1
107219462,6
71582935,-1
73730532,-1
74429277,2
65793279,-1
22270622,20
20098141,-1
66302196,15
67265204,8
79879087,-1
83957865,-1
85167812,17
91238573,12
94406665,16
96840851,-1
98182119,1
99890095,0
102604054,1
106403568,5
108628727,-1
78052010,8
83437833,13
85330094,5
97259193,8
100075811,6
102440468,-1
102683090,1
103405936,4
105257841,1
69363095,-1
70041593,7
70305357,9
75131232,2
53193718,17
63360625,-1
52135104,13
49079355,1
18532224,2
19270245,-1
25940971,5
34306634,19
37144495,6
42708703,-1
33040807,3
60700317,20
21983017,13
27367191,9
42037400,3
65634156,1
83473104,1
88208819,3
89346516,3
94165310,-1
95445249,13
85103086,13
88758414,21
94666953,5
95163590,8
99955460,-1
100383337,4
101449848,19
104991115,11
105108250,16
106131541,6
108641826,8
82600858,-1
72504877,-1
51585305,13
52503655,2
12855935,11
46148433,-1
72859476,2
23569551,5
93527032,6
96560275,6
97855535,3
101499219,3
102795852,7
103909475,-1
105503697,-1
105024376,-1
107161015,8
108052480,-1
87762419,19
72930916,7
18508940,4
14268337,13
19088742,-1
27368710,4
99987221,-1
100129893,-1
100179297,3
104828606,16
106051143,11
107832998,-1
75571662,15
77947715,22
23666466,2
26319379,6
80146021,-1
82084289,15
82851193,9
97573191,6
98612192,1
100548305,-1
100809814,19
104563250,3
105583747,0
54576494,-1
67783337,-1
93405776,20
101120870,17
103521566,11
104421629,8
106506202,3
106605607,11
72200442,6
59679712,-1
82895896,2
64797000,0
77040606,5
72049846,0
33598087,0
55309402,7
67878417,17
71857489,-1
16897350,-1
65933878,19
85224643,-1
96020111,8
96295264,9
97296993,12
100472782,13
102963825,7
103424575,1
105704177,22
107615695,-1
108731068,0
88858282,2
92724100,-1
93598391,14
57420840,-1
82046896,1
75127919,11
78964660,18
77548673,20
79309728,5
98943920,14
103064473,-1
103287069,21
104066098,3
106225248,7
106550827,0
107119907,0
108154163,7
79136728,-1
79522615,4
82548798,-1
84827433,-1
51710413,-1
52091040,4
66085952,22
75248346,23
65971960,10
38000652,-1
20296434,5
93229761,8
98471990,3
101133803,1
103635301,4
104088782,0
106227000,-1
107701014,0
95979729,8
96841210,1
68841476,8
84729465,-1
90197593,3
93754382,2
93947096,22
83091524,2
77561762,2
67609252,23
68629515,15
47784655,-1
63622250,5
59656469,-1
81058905,-1
71861474,5
77410502,-1
68172822,-1
102258309,10
102583525,-1
103842291,3
105547278,1
106280863,-1
107191950,0
81385275,12
54743389,1
56960640,16
73641430,-1
58947965,-1
77055053,2
60706357,5
21354350,-1
90783309,0
91795665,-1
102645277,5
104140457,15
67318685,7
67664265,12
68476522,-1
71011368,19
72021407,4
72835704,-1
56833217,0
24200121,-1
28245326,4
21671172,4
30200224,23
18363694,8
22392602,11
17446112,6
78549159,-1
82970740,-1
90804237,11
94454902,-1
100478409,1
100957276,5
101355218,1
102919450,16
107125664,9
108214050,-1
108695975,0
66042705,14
23485737,-1
30837581,13
107838616,21
88006650,22
79255499,5
10742776,21
77893640,11
42531126,23
77298632,10
79728495,-1
20931837,18
69248530,8
19196010,15
85198088,2
84535957,-1
101884071,20
105327185,2
106415207,9
107455254,2
108472295,-1
78292042,11
85128330,4
55584744,-1
73838755,14
60900180,12
71010706,17
65806096,-1
21800823,2
49923125,0
13188576,10
59355761,17
94561210,-1
95035666,-1
96888962,-1
100802970,18
102525383,0
102861366,-1
103000582,16
103079452,10
103293722,3
103844367,5
107224728,13
108169576,16
78763303,5
82073754,3
75085872,4
55170252,5
13251675,2
58621655,17
18599516,7
29550412,0
71710798,22
44181575,7
90815809,0
93020388,20
101546752,16
80079452,1
83060494,13
83764225,1
76042931,20
61295718,3
15559300,1
45080111,-1
62951094,7
42019835,3
74248442,9
24172336,14
13296145,-1
93904650,2
97363318,1
97471425,2
102928901,4
105137579,10
106941040,9
107149980,2
107692481,5
108362150,4
81818542,17
85168830,1
59683700,4
77154774,-1
61763815,-1
44723082,7
10592594,-1
93493322,-1
94546912,5
99796837,14
102340853,-1
108651191,15
80629544,2
81474031,20
59655204,20
49684198,5
59389801,6
62616599,3
69408634,0
27735973,4
64541191,5
67702235,-1
72231860,-1
70203722,13
95211401,5
101713911,18
103827255,3
106122433,-1
106730921,-1
106768986,17
79538684,3
84921264,3
75707984,-1
72857106,-1
14398725,4
75209245,-1
50483738,9
37762901,3
74730559,2
42958243,-1
24741131,23
94689585,-1
97257673,17
100023676,1
15606742,13
53185117,3
58043356,11
52194822,5
65016108,1
63998982,2
85217377,16
99972390,17
102166104,6
102661099,1
102815442,23
104614580,-1
105657264,2
77958112,7
66846283,21
26648506,0
49263067,-1
14749544,13
67784044,-1
72973965,11
91260896,-1
94662207,3
100142181,11
100432291,8
101923915,4
102591101,6
104113607,4
104199130,13
107473310,2
73301763,-1
29052450,-1
72854145,17
70226674,9
102029167,0
104007385,0
105803495,1
106489443,5
107280714,14
107411008,-1
107147242,9
107752398,11
108229184,18
108280770,2
108335369,6
94452174,5
18045539,23
21035809,9
51347638,-1
11930684,4
68772684,-1
79001392,11
64545666,23
55798737,16
72936254,21
27598187,9
65741338,10
98631476,-1
99883366,3
101613944,21
102188297,9
102286410,8
47966592,4
27519630,13
58412595,8
67184187,2
73847345,-1
94860853,12
96802141,1
101926965,3
102530257,2
102767407,0
103116617,0
104764079,-1
106495500,6
27422642,8
71631511,7
22054373,-1
38292697,20
22965027,2
17985391,13
72213877,4
102120117,0
105441435,17
105794267,1
106418512,14
52837711,4
49441667,-1
93674074,12
95115054,2
106667910,6
108289203,10
78113766,1
85137874,8
70267026,-1
71334832,9
52985074,4
23286622,12
68158033,4
98218651,-1
99777806,2
101665505,-1
103039818,2
106602376,14
108184338,0
108653662,-1
13001672,2
70823846,-1
74282858,-1
69465664,18
71799718,16
14635395,-1
85899587,6
92118458,0
97173297,3
99570436,19
100061347,-1
100407422,6
101899250,-1
101701556,-1
103196194,11
107161607,-1
108025112,15
108333513,18
83799376,9
35447961,4
68626150,-1
53687259,18
73234352,14
85945200,13
98016890,9
99504516,10
99704113,5
101179577,8
101424924,8
104443287,0
105664751,22
107510840,3
108059469,20
78691732,20
12124063,4
19406008,4
42979019,4
21490906,2
60546699,13
68345626,20
15007091,2
62166839,14
76217337,1
13374707,4
87543963,17
98922227,16
102813428,-1
103232944,0
108490456,10
70063331,8
12435096,20
22238403,-1
50580029,0
75560743,11
92766776,14
101802006,10
102106870,16
102126365,0
102629434,1
102942170,1
103978909,14
106794892,16
108559090,-1
76836488,-1
78427609,9
54414701,7
49653837,21
39190688,4
62978291,-1
90776177,2
100021798,14
102242327,-1
103172813,-1
104016383,6
106744133,2
106558094,2
106624726,-1
107027108,2
107030319,3
83241187,22
85184083,7
11196783,-1
37750403,-1
80360227,23
83159516,18
85089239,8
99698670,7
101843145,17
103544318,2
103803517,5
105043636,-1
105244288,15
105542075,3
105847969,6
82109165,-1
37458490,4
73172497,2
12543689,-1
69913881,-1
34914568,11
75140764,8
96738616,-1
101434046,0
101987498,5
102354711,0
102223645,-1
102876961,1
103240163,-1
107239574,0
90406985,-1
92231140,11
102821877,4
103212940,14
108690306,11
69692732,5
87677212,-1
95634833,3
97596656,-1
100521318,9
102415782,10
18944080,20
50590859,16
77057458,6
59381216,1
52075232,-1
23302784,-1
76442391,0
21772855,7
19740442,12
76302584,7
102196388,8
102212650,0
104804140,2
105548756,-1
67872118,13
77191805,16
45749357,18
65689611,9
97471609,19
102766417,11
107261437,14
108736762,9
44849662,12
19213169,-1
16332714,11
20011977,4
41112297,16
65471455,7
66797698,-1
74725854,2
74480394,5
72061146,2
93503977,15
94911750,5
97029610,10
98696143,8
99191113,14
101180939,-1
104021661,5
104156996,14
106056148,15
106831745,1
108258775,0
78827162,16
81510579,-1
83241416,7
84152378,19
40905012,5
68109669,12
73982895,2
62157838,1
70923528,19
66745154,-1
93765356,5
95039400,15
97131117,2
58536869,7
24954709,23
51828780,2
75818796,-1
12562536,4
15985117,-1
24093975,13
74061161,10
100033996,7
103270023,20
104346742,-1
105378409,6
106118329,-1
106795655,15
107318785,6
77178113,2
50662623,1
50306298,-1
52849393,4
79103725,2
80047838,-1
81613022,3
85181526,-1
88069118,-1
93766235,22
96283041,-1
99979165,22
101311896,17
102217833,1
102667897,15
104176041,-1
96322334,22
9648488,1
77395487,2
20807380,10
78266287,-1
26517661,2
70328893,21
78414711,11
23437016,11
53112999,4
78099461,-1
71621820,20
84599710,14
52988139,7
53730331,6
97980621,10
100017867,-1
100034258,7
101945829,-1
102401454,5
102592492,1
102578992,1
103657417,-1
103848653,3
106346071,-1
107932966,3
77265535,-1
80716863,4
81573738,2
75903320,-1
18467400,12
55004501,3
67866015,0
50953640,-1
14000197,4
66468652,-1
95627827,-1
100748946,22
101699867,6
102524652,4
103109224,1
103430899,2
107226293,9
108726106,2
67507285,0
51487198,11
65078762,-1
45308001,12
56539988,2
60212843,-1
81819536,-1
84931417,-1
94341295,-1
102406064,2
102983852,6
106097035,17
106933970,6
106781090,12
107778787,2
24672286,-1
51846056,-1
78604631,-1
92801326,-1
93135652,-1
107725334,6
68413797,-1
72049410,1
72168404,-1
73351217,11
15336663,4
66909635,-1
39228000,-1
29122573,-1
38637640,-1
79439126,-1
80569190,-1
82879837,14
98001461,0
98583408,16
98690756,3
101770271,-1
102430028,-1
103408424,1
108681817,12
67862958,11
72338934,-1
74032036,18
23760938,13
46169011,12
52832538,0
18149240,0
27703142,-1
11161674,4
62260507,14
51747058,15
67677863,2
52173660,13
82573745,3
86491703,23
97206666,13
97292943,6
97402552,15
99232822,8
100088116,5
103624219,1
105544511,-1
106440152,13
107385621,2
108356078,4
78387791,13
25425822,8
74947980,15
75403800,22
18037859,-1
18937639,2
42893760,-1
13429997,5
55628047,1
67364545,7
86873353,1
87288132,11
94727347,8
100112476,0
102888825,9
103374536,10
106477328,-1
106644623,-1
106691233,-1
107895036,1
89625737,23
82969212,14
53401112,8
67885616,-1
32282024,2
56246826,-1
25715946,2
67702598,-1
85856592,-1
107591125,23
84391262,1
52136562,19
15777273,11
31758519,19
103030655,23
103669308,16
104153108,9
108695433,4
75609700,5
77615452,4
20687087,17
66294248,1
82114557,5
97514066,7
101630586,5
102059593,1
106498548,13
75016520,5
57110865,7
66659035,1
84715730,3
101499362,16
101706465,11
103157680,11
103937994,7
104010628,1
105989812,15
106526714,6
83094276,-1
16659011,22
21298601,2
51957833,-1
74443591,11
87213510,-1
88869890,18
92112174,23
100564319,-1
100673032,-1
101813518,14
102257471,-1
103086413,-1
103630915,6
106690256,1
107697663,4
108529985,21
82568118,11
84967888,2
59741966,4
23165612,-1
62556203,3
60109102,-1
64314275,0
73360054,5
23781559,13
58678864,3
15019451,-1
11759799,2
68327906,6
22098542,11
46074895,10
15681554,2
31831519,2
71333976,4
86455125,1
93586294,-1
97492691,22
104123905,17
104904543,-1
104431260,0
105439909,15
83004781,-1
45343191,23
72948495,16
75419595,17
72906368,4
19605273,-1
87416266,6
99338538,2
99801839,5
100115911,8
101732685,0
101923002,2
102394481,16
102966558,1
103144059,-1
103474751,14
70580297,8
56943216,19
26387487,18
46333209,9
47290157,1
62512607,4
25885283,14
20131490,3
45644597,11
78501787,15
78788638,-1
78970833,-1
85261935,-1
93127957,5
94390694,2
101341557,15
101683727,1
101961330,23
102757972,13
104121559,-1
69628641,-1
74988743,1
76963931,-1
58064361,5
50854922,3
20510937,2
59712958,-1
20963897,-1
53945848,-1
85142099,7
47510419,-1
97011153,-1
100683776,1
100704921,-1
100805734,6
104048358,21
24816924,-1
65101510,1
64838886,3
85184127,-1
93305026,1
100540841,8
96912618,15
68893749,2
64575857,15
23423959,14
31320270,14
80523392,-1
26602122,13
18408831,4
79130466,11
80653844,2
100213418,2
104020575,8
80137357,5
83792844,3
74790507,4
31951385,10
72643439,0
97010208,-1
101466719,0
79768192,5
104827318,6
105376898,-1
106736896,-1
106950085,15
107387337,2
70451125,4
75123331,2
58638523,17
58579139,20
61893801,-1
22932935,6
54445006,1
79026381,22
84021409,-1
85431009,-1
88888411,7
99932964,12
101264446,0
101794385,-1
101901582,0
107235364,-1
108295355,-1
76704436,19
57997330,1
47368865,10
59742276,-1
62114375,-1
82911804,18
85217506,13
93504284,8
